sector,ticker,company,market_cap,exchange,industry,sic_description,sentiment_score,short_pct_float,from_52w_high_pct,from_52w_low_pct,price_vs_sma20_pct,price_vs_sma50_pct,price_vs_sma200_pct,volume_vs_20d,dollar_volume_20d_polygon,yf_forward_pe,yf_trailing_pe,yf_price_to_book,yf_peg_ratio,yf_dividend_yield,value_grade,growth_grade,momentum_grade,dolt_value_score,production_factor_score,production_factor_basket,production_theme,primary_keyword_factor,primary_keyword_factor_score,keyword_factor_baskets,quant_factor_score,ret_1w_pct,ret_1m_pct,ret_3m_pct,ret_6m_pct,ret_ytd_pct,ts0,four_h_timestamp,four_h_close,latest_daily_ts,latest_daily_timestamp,latest_daily_close,display_close,price_source,rsi0,rsi1,rsi2,rsi3,rsi4,rsi5,rsi_delta_1,prior_delta_3_avg,rsi_accel,inflection_flag,dolt_value_norm,grade_value_norm,warehouse_value_score,forward_pe_score,trailing_pe_score,pb_score,peg_score,composite_value_score,sector_ret_1m_median,sector_ret_3m_median,peer_lag_1m_pct,peer_lag_3m_pct,rsi_accel_pct,rsi_delta_pct,ret_1w_rank,ret_1m_rank,ret_3m_rank,ret_6m_rank,volume_rank,sector_strength_score,sector_strength_3m_score,peer_lag_score,peer_rally_laggard_flag,price_position_52w,accumulation_location_score,markup_location_score,breakout_location_score,distribution_risk_score,sma_proximity_score,trend_alignment_score,rsi_zone_inflection_score,grind_bonus,rsi_acceleration_score,rsi_value_score,short_score,near_low_score,oversold_not_broken_score,squeeze_laggard_score,value_laggard_score,rsi_leader_zone_score,momentum_leader_score,momentum_leader_eligible,pullback_depth,pullback_score,pullback_presence_score,rsi_cool_score,momentum_pullback_score,mom_pullback_eligible,rel_strength_core_score,rs_pullback_depth,rs_pullback_entry_score,rs_rsi_reset_score,rel_strength_pullback_score,rs_pullback_eligible,rsi_zone_score,st_mom_score,inflect_breakout_score,inflect_breakout_eligible,wave_accumulation_score,wave_pullback_score,wave_markup_score,wave_breakout_score,wave_stage_margin,wave_setup_score,wave_stage,opportunity_score,sleeve_rank_agreement,upside_potential,downside_risk,rr_ratio,rr_score,factor_align_score,ev_score,ev_master_eligible,primary_strategy,rank_in_sector,global_rank,is_top_inflection,diversified_top10,warehouse_display_close,latest_polygon_price,latest_polygon_price_source,latest_polygon_price_timestamp,latest_polygon_price_status
Health Care,TECH,Bio-Techne Corp.,7959955300.84,XNAS,Biotechnology,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",0.6000000000000001,8.843456252646481,-2.3004434589800393,63.21333487672185,9.984541450861894,12.079452195615016,2.328928192467039,1.5110063349244023,,25.535196,75.21429,4.081079,0.72,0.62,,,,,8.499791505843621,Thematic Momentum Leadership,Semiconductors,AI Infrastructure,13.549693039662433,"AI Infrastructure, Healthcare / Biotech, Energy Transition, Industrial Automation, Semiconductors",7.754477911646585,21.677597514670353,46.60012476606361,33.77609108159392,18.98734177215189,18.18943839061191,1782504000000,2026-06-26 16:00:00-04:00,70.5,1782432000000,2026-06-25 20:00:00-04:00,70.5,70.5,4h_close,81.11930831881995,83.59037043367798,64.66007359082725,55.490695874806185,52.41080366208294,70.40479368230115,-2.4710621148580287,10.393188923865011,-12.86425103872304,0,,,50.0,17.8343949044586,10.26615969581749,28.74251497005988,84.0909090909091,34.514445380541716,11.233198428713665,15.210779430016174,-35.366926337349945,-18.565311651577744,5.157593123209169,33.2378223495702,100.0,100.0,86.49425287356321,72.41379310344827,91.11747851002865,95.55873925501433,95.55873925501433,6.336206896551723,0,96.48861122435615,0.0,31.022777551287703,59.32505530641647,88.24653185018899,43.6676217765043,75.85959885386819,0.0,0.0,17.89111747851003,24.872915197363337,76.79083094555874,24.92836676217765,20.0,43.79224631953363,22.904245105475184,30.64207504354016,58.971563735413284,False,0.0,30.37249283667622,5.0,0.0,37.71275417829395,False,84.09409478641767,0.0,30.37249283667622,0.0,55.904886210190035,False,10.01821337977617,100.0,51.12018527662068,False,18.570200573065904,39.35289681350744,62.08447430398987,62.46236897213024,0.377894668140371,58.35655846505094,Mixed / transition,55.904886210190035,25.310410697230182,5.0,63.21333487672185,0.0790972349386559,9.742120343839542,92.26361031518624,42.16938448111188,False,relative strength pullback,30,305,False,False,70.5,,,,
Real Estate,ARE,"Alexandria Real Estate Equities, Inc.",8723930168.800001,XNYS,REIT - Office,REAL ESTATE INVESTMENT TRUSTS,0.2,4.028929793099744,-37.41783399066141,40.11672164425273,-0.11501198853778316,6.737991975902702,-8.348201709080637,0.7875068241113201,,,,0.5453145,3.24,5.62,,,,,6.740558215709272,Neutral / Transition,Healthcare / Biotech,Housing / Real Estate,13.480384255905303,"Housing / Real Estate, Healthcare / Biotech",6.2803413654618465,8.210856359004492,10.594832765872209,15.017704644865649,14.874141876430214,12.762916071063923,1782504000000,2026-06-26 16:00:00-04:00,55.22,1782432000000,2026-06-25 20:00:00-04:00,55.22,55.22,4h_close,71.07878546718935,62.9995425480183,49.11361499868585,53.314204289400486,40.69566576580912,46.756125513643944,8.079242919171051,7.434625594069726,0.6446173251013247,0,,,50.0,50.0,50.0,100.0,25.0,56.25,2.068686341081216,9.551918433056073,-8.526146424790992,-5.465786211809576,58.16618911174785,81.37535816618912,92.26361031518624,84.5272206303725,66.66666666666667,66.0919540229885,33.2378223495702,57.87965616045845,44.98567335243553,21.798488291670783,0,51.740441814292154,10.778674557123537,79.48088362858431,42.228971991442734,29.195060252405906,59.94269340974213,53.3810888252149,7.340007958275152,6.754708158024318,55.07354781986517,55.56765773552179,32.9512893982808,37.82234957020057,33.1187934254645,31.75511123662806,43.14542538268775,60.763643598431955,58.4674049390044,False,0.0,30.37249283667622,13.945718204977538,19.747886504994085,39.23826829417637,False,59.08712577808518,0.0,30.37249283667622,21.763643598431955,48.10386811188245,False,42.147886504994084,92.26361031518624,52.44824067496222,False,29.50704265466902,43.10858694923404,60.058980101195075,52.537208074038745,7.521772027156331,57.9528839335913,Wave 3 / markup leader,55.56765773552179,31.852913085004772,37.41783399066141,40.11672164425273,0.9327241224364111,64.756446991404,65.32951289398281,53.40044716063224,False,RSI inflection + value,33,306,False,False,55.22,,,,
Information Technology,XYZ,"Block, Inc.",44507635180.0,XNYS,Software - Infrastructure,SERVICES-PREPACKAGED SOFTWARE,1.0,3.307746551049177,-10.618181818181826,52.95581829495954,5.044728678404664,6.2987038524852546,12.50486857088491,1.0649550859980268,,14.037426,54.625,1.8959298,0.76,,,,,,7.979549593401018,Quality / Low-Vol Uptrend,AI Infrastructure,Financials / Credit,17.93654560034337,"Financials / Credit, AI Infrastructure",7.628493975903614,1.7023613399231197,7.098453086598222,23.44609231794701,13.706830391404434,13.706830391404434,1782475200000,2026-06-26 08:00:00-04:00,73.74,1782417600000,2026-06-25 16:00:00-04:00,74.08,73.74,4h_close,50.39834000984785,59.86163933919164,47.72445603215754,44.075088838848764,55.895575297510504,54.37239461123592,-9.46329932934379,1.3220213472270455,-10.785320676570835,0,,,50.0,47.452229299363054,14.068441064638783,59.2814371257485,81.43939393939394,46.93750875036855,-6.9961489088575135,12.615336747499228,-14.094601995455736,-10.830755570447781,7.163323782234957,9.169054441260744,51.57593123209169,75.35816618911174,79.59770114942529,65.22988505747126,64.46991404011462,17.478510028653297,67.3352435530086,15.197855943088626,0,83.2979177033302,0.0,57.4041645933396,88.34458105267356,17.773520765866223,48.32378223495702,78.13753581661891,75.5854779675021,0.0,23.868996349336626,33.55777155777003,22.636103151862464,30.08595988538682,80.68381797734995,32.013629302922226,32.24890568050964,77.19502002954354,68.73258559997585,True,0.0,30.37249283667622,46.4881933003844,85.92531196848688,55.56379799372968,False,63.23556960774627,0.0,30.37249283667622,83.80497997045646,50.452561636136615,False,91.67468803151311,51.57593123209169,51.97764250355348,False,18.431432468422983,56.4728306539954,58.352522906964104,62.5785814383182,4.226058531354099,57.395285049539055,Wave 3-5 / breakout,55.56379799372968,30.18147086914995,10.618181818181826,52.95581829495954,0.20051020190150642,30.659025787965614,84.2406876790831,47.29355661394674,False,momentum pullback / wave 2-4,42,307,False,False,73.74,,,,
Real Estate,MAC,The Macerich Company,6431734333.030001,XNYS,REIT - Retail,REAL ESTATE INVESTMENT TRUSTS,0.4,4.350022354206821,-0.5199306759098854,63.6166695171313,7.23555105399758,12.591056521507937,31.104403683925376,1.21480682733789,,779.6667,,2.5005345,4.8,2.87,,,,,8.975332751340993,Thematic Momentum Leadership,Consumer / Retail,Housing / Real Estate,8.284871627542579,"Housing / Real Estate, Consumer / Retail, Commodities / Materials",8.573815261044176,9.31019889970377,13.838695460555295,35.30644316396019,37.247608926673735,39.47084233261337,1782504000000,2026-06-26 16:00:00-04:00,25.83,1782432000000,2026-06-25 20:00:00-04:00,25.83,25.83,4h_close,65.829659007559,68.3702030095927,69.38587054299487,62.304207187415635,50.94698088517299,42.144813575425516,-2.5405440020336982,5.807740708139903,-8.348284710173601,0,,,50.0,0.0,50.0,45.209580838323355,14.015151515151516,34.98219470150608,2.068686341081216,9.551918433056073,-11.770009119474079,-25.754524730904116,13.180515759312321,32.9512893982808,94.55587392550143,89.39828080229226,87.35632183908046,87.64367816091954,75.07163323782235,57.87965616045845,44.98567335243553,11.688897671508085,0,99.1893385768111,0.0,25.621322846377808,53.38345513101559,67.21933021501553,22.206303724928368,90.1432664756447,24.662125275055303,0.0,24.020844440627435,28.624611550196462,37.82234957020057,24.355300859598852,45.1917842826143,32.42311413948891,25.2318686102579,76.511022977323,69.74759581663895,True,0.0,30.37249283667622,8.449005501481146,36.545091175811194,40.61885561559951,False,81.02975002470113,0.0,30.37249283667622,37.511022977322995,50.97644332551015,False,58.94509117581119,94.55587392550143,55.44820994941972,False,18.383434605858866,39.71586910127908,59.674554016277995,61.11290491329194,1.4383508970139474,56.71016666212803,Mixed / transition,55.44820994941972,21.91977077363897,5.0,63.6166695171313,0.07859575230755443,9.455587392550143,96.84813753581662,41.777933654216675,False,RSI breakout inflection,34,308,False,False,25.83,,,,
Industrials,ZWS,Zurn Elkay Water Solutions Corporation,8340258211.74,XNYS,Pollution & Treatment Controls,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,1.0,2.641683025471159,-5.133928571428569,42.73719563392109,4.229387704254317,2.2361614598183532,5.208998093872874,1.380222179770206,,24.571995,38.390244,4.908524,1.66,0.93,,,,,6.918825596926903,Neutral / Transition,Industrial Automation,Industrial Automation,4.668492318676753,Industrial Automation,6.9541164658634536,2.0408163265306145,4.508196721311486,13.813880830171833,6.7168863779033305,8.858057630736393,1782504000000,2026-06-26 16:00:00-04:00,51.0,1782432000000,2026-06-25 20:00:00-04:00,51.0,51.0,4h_close,59.025329926631656,70.52454922785711,59.97620121826185,44.504016645676664,57.6487767936315,61.61658311326112,-11.499219301225452,4.29192414474187,-15.791143445967322,0,,,50.0,18.78980891719745,23.954372623574145,21.55688622754491,46.78030303030303,33.86315620848237,-0.8931063354730706,-2.0757758968157902,-5.401303056784556,-15.889656726987623,2.5787965616045847,4.011461318051576,53.86819484240688,66.189111747851,64.36781609195403,50.86206896551724,85.10028653295129,36.96275071633238,18.911174785100286,21.008711260415637,0,89.27552119017325,0.0,45.4489576196535,75.19385338161885,29.097298686529545,74.68481375358166,63.0945558739255,47.11641124211554,0.0,17.311899582320052,24.263427365308225,13.46704871060172,34.097421203438394,60.84174116874719,30.751935866372463,28.31992852697629,96.92401022010503,59.21869265914015,False,0.0,30.37249283667622,44.79591836734693,58.3189442347787,55.443715623378296,False,58.773279978921714,0.0,30.37249283667622,57.92401022010503,52.78482676691457,False,80.7189442347787,53.86819484240688,54.0892271372471,False,19.657487789562822,58.50765184037311,55.71451374720277,62.4411519540769,3.9335001137037935,57.33977192223984,Wave 3-5 / breakout,55.443715623378296,31.27984718242598,5.133928571428569,42.73719563392109,0.12012787678922247,15.759312320916905,67.3352435530086,41.26537687696941,False,momentum pullback / wave 2-4,33,309,False,False,51.0,,,,
Financials,FITB,Fifth Third Bancorp,45206820014.240005,XNAS,Banks - Regional,STATE COMMERCIAL BANKS,0.2,4.92292667995443,-0.4668369593939903,41.091272318641515,5.459080878825695,8.681895842561538,15.564456990561503,0.9705589924802309,,10.554004,17.49495,1.4743353,1.98,3.08,,,,,8.501694023497064,Thematic Momentum Leadership,Cybersecurity,Cybersecurity,7.295573457245297,"Cybersecurity, Financials / Credit",8.080562248995983,7.129313613955257,13.24914812587692,24.421933494824934,17.463617463617464,18.42381052190316,1782504000000,2026-06-26 16:00:00-04:00,56.5,1782432000000,2026-06-25 20:00:00-04:00,56.5,56.5,4h_close,66.62604153869381,69.8763835494889,57.28649317631723,61.898894369011046,53.69148356141724,49.52527631130401,-3.2503420107950944,5.394966662690554,-8.645308673485648,0,,,50.0,68.15286624203821,62.73764258555133,76.04790419161677,37.878787878787875,59.749987971024154,6.456307556617258,14.183958770419547,-6.792840569259662,-10.237974724405387,11.74785100286533,28.08022922636103,88.53868194842407,88.82521489971347,81.32183908045977,69.82758620689656,54.72779369627507,82.6647564469914,82.6647564469914,20.44256167045417,0,98.87666458483297,0.0,26.246670830334068,54.07133791336747,64.13664376346277,37.17765042979943,83.51002865329514,22.034062922310426,0.0,20.109397801660577,36.75844567279328,46.99140401146132,36.38968481375358,43.360104461004234,38.75601011675221,39.78218321823223,74.12187538391856,60.52069416943443,False,0.0,30.37249283667622,19.353431930223714,33.996667076179804,40.37665730576461,False,76.14988966834633,0.0,30.37249283667622,35.121875383918564,55.14756658826429,False,56.396667076179796,88.53868194842407,53.884759188933835,False,17.77806578279337,43.1710918396406,56.40820879593198,58.19550149535957,1.7872926994275957,53.695059539519846,Mixed / transition,55.14756658826429,32.71251193887297,5.0,41.091272318641515,0.12168034032209059,17.191977077363898,92.55014326647564,45.660292049923065,False,relative strength pullback,52,310,False,False,56.5,,,,
Real Estate,OHI,Omega Healthcare Investors Inc.,14214089460.0,XNYS,REIT - Healthcare Facilities,REAL ESTATE INVESTMENT TRUSTS,0.8,4.564711452575873,-4.529548910288906,31.90700280112044,3.9473216561893176,2.008055923666796,5.9934437976811195,0.8379918874545622,,21.47101,21.15942,2.5124762,11.99,6.03,,,,,6.301911535073106,Neutral / Transition,Healthcare / Biotech,Housing / Real Estate,22.892578258072188,"Housing / Real Estate, Healthcare / Biotech, Energy Transition",6.558574297188755,5.750729845048275,-1.3391996647810545,5.70325476992144,7.366165070679442,5.750729845048275,1782504000000,2026-06-26 16:00:00-04:00,47.0908,1782432000000,2026-06-25 20:00:00-04:00,47.0908,47.0908,4h_close,55.37858092191294,62.17333418780512,60.076872548074086,50.41014710665117,39.96245952382761,42.36495662360073,-6.794753265892176,7.403624887992502,-14.19837815388468,0,,,50.0,24.522292993630572,52.09125475285171,44.61077844311377,7.954545454545454,41.03360550052974,2.068686341081216,9.551918433056073,3.4078860058622706,3.8486636631346336,3.438395415472779,15.759312320916905,79.08309455587393,44.69914040114613,48.275862068965516,52.298850574712645,37.249283667621775,57.87965616045845,44.98567335243553,63.08574580904391,0,87.56866745743513,0.0,48.86266508512975,78.94893159364273,32.20815116513035,75.7593123209169,62.92263610315186,59.150682957687295,0.0,19.03107708711151,28.272139020747165,40.97421203438395,49.570200573065904,69.22926387960024,50.515257514660284,46.10448849036003,92.13574276573883,50.61592715956398,False,0.0,30.37249283667622,26.246350774758625,69.98854104987859,47.509009983965214,False,51.61696143332345,0.0,30.37249283667622,68.86425723426117,55.005089547691014,False,92.38854104987858,79.08309455587393,55.04628761231063,False,18.396737753153236,57.390510410369345,50.01816974561708,56.32740546914178,1.0631049412275644,53.092841026825624,Mixed / transition,55.04628761231063,41.06972301814709,5.0,31.90700280112044,0.15670541138462624,25.787965616045845,55.587392550143264,44.31873170537844,False,RSI breakout inflection,35,311,False,False,47.0908,,,,
Utilities,OGE,OGE Energy Corp.,9943114785.78,XNYS,Utilities - Regulated Electric,ELECTRIC SERVICES,1.0,5.131102042487156,-2.3538799122282072,17.400167885837647,2.6094577417410836,2.1875236939435494,5.968107458987171,0.9317159681393418,,17.896215,20.72,1.9479378,2.96,3.56,,,,,6.283467582567815,Neutral / Transition,,Macro Rates / Inflation,7.141422777418038,Macro Rates / Inflation,6.722610441767067,3.4009294465568107,1.1154720099153304,3.357263513513531,13.757843365094114,14.155783582089555,1782460800000,2026-06-26 04:00:00-04:00,48.95,1782417600000,2026-06-25 16:00:00-04:00,48.95,48.95,4h_close,67.73114768766096,64.74446897768017,62.18220478042597,53.880144914017606,40.11528349946957,45.769405902898356,2.9866787099807937,8.209728492736867,-5.223049782756073,0,,,50.0,34.71337579617835,53.61216730038023,57.78443113772455,27.651515151515152,46.77040947233606,2.703140273704785,0.2173323310068198,1.5876682637894546,-3.139931182506711,27.793696275071632,59.31232091690544,62.17765042979943,53.86819484240688,42.81609195402299,65.51724137931035,48.710601719197705,71.77650429799426,36.532951289398284,53.15124493627112,0,88.08406289034757,0.0,47.831874219304865,77.81506164123535,40.04313570961232,76.37535816618912,61.189111747851,18.38721263071882,2.464009935734155,35.653364369722,40.322523312819904,51.00286532951289,69.34097421203438,40.81836031837979,54.85820447369155,51.28569964306989,70.8065569370171,50.92810944622978,False,0.0,30.37249283667622,37.99535276721595,30.46032739948491,46.261120640775715,False,56.30278299245793,0.0,30.37249283667622,31.806556937017106,53.466637827586574,False,52.86032739948491,62.17765042979943,52.55060196741647,False,27.65259610675715,51.80313301870227,53.214370855906274,56.872315828880836,3.657944972974562,51.84809123644796,Wave 3-5 / breakout,54.85820447369155,45.65425023877746,5.0,17.400167885837647,0.28735354927636086,37.82234957020057,55.30085959885387,48.364650457864634,False,shorted near lows / peer lag,18,312,False,False,48.95,,,,
Energy,DVN,Devon Energy Corporation,50876611049.77,XNYS,Oil & Gas E&P,CRUDE PETROLEUM & NATURAL GAS,0.6000000000000001,2.362771856136503,-19.920318725099605,34.21303656597774,-3.788285604721797,-7.792038729242224,4.879609729083123,0.8916121277988319,,8.35931,12.557104,1.8145227,2.92,2.35,,,,,4.511522588545069,Neutral / Transition,Oil & Gas,Oil & Gas,11.99258094623007,"Oil & Gas, Macro Rates / Inflation",4.957771084337349,0.21367521367521292,-4.653264061441165,-17.799415774099316,16.15299944964226,11.46025878003698,1782475200000,2026-06-26 08:00:00-04:00,42.21,1782432000000,2026-06-25 20:00:00-04:00,42.21,42.21,4h_close,42.00729305287564,43.76236290798948,43.153326851414135,46.48551644890977,36.3786771582575,35.974406546408915,-1.7550698551138382,2.4612285832439915,-4.21629843835783,0,,,50.0,85.03184713375796,79.84790874524715,64.07185628742515,28.977272727272727,64.29479017470398,-5.249211714312851,-14.288732081835532,-0.5959476528716863,3.5106836922637843,33.2378223495702,36.38968481375358,41.260744985673355,34.097421203438394,13.218390804597702,68.39080459770115,44.126074498567334,27.936962750716333,3.2951289398280803,52.08230412014623,0,63.20139659182918,0.0,97.59720681634164,67.4430725020242,0.3561253561253549,54.08309455587393,37.14899713467049,96.72406707448961,0.0,43.032108577706126,51.96243484844522,8.595988538681949,44.69914040114613,99.98322597838603,39.16989655298137,54.79655532854765,52.021879158626916,49.54401014465971,False,0.0,30.37249283667622,53.93162393162393,87.22333776920205,50.893145719653475,False,35.06487171886836,0.0,30.37249283667622,91.02187915862692,44.38574983911585,False,64.82333776920204,41.260744985673355,45.99812837999826,False,24.11046267451249,54.004888709568455,55.371798805295356,48.24292807263266,1.366910095726901,50.98906397849182,Mixed / transition,54.79655532854765,41.02196752626552,19.920318725099605,34.21303656597774,0.5822435166397608,54.72779369627507,32.378223495702,47.97296819498212,False,cheap peer laggard,21,313,False,False,42.21,,,,
Consumer Discretionary,M,Macy's Inc.,5552179553.95,XNYS,Department Stores,RETAIL-DEPARTMENT STORES,0.6000000000000001,13.040631453190219,-1.9861538461538486,134.4397424103036,8.821077792469524,20.547428039274696,25.462047161351876,0.8810129027525688,,9.768557,9.198347,1.2046106,3.81,3.46,,,,,8.822578138003491,Thematic Momentum Leadership,Consumer / Retail,Consumer / Retail,19.788929691387857,Consumer / Retail,8.155763052208835,7.576391795730419,18.59713890170742,38.91891891891892,11.982570806100213,12.967032967032965,1782475200000,2026-06-26 08:00:00-04:00,25.4836,1782417600000,2026-06-25 16:00:00-04:00,25.7,25.4836,4h_close,60.065878876042525,61.33951820879302,45.434134341973056,50.559019614134186,47.39016177001443,48.36914422166258,-1.2736393327504913,4.649785479592862,-5.923424812343353,0,,,50.0,73.2484076433121,91.63498098859316,85.62874251497006,18.939393939393938,65.84863013333221,1.496110113704363,10.517339397384863,-17.101028788003056,-28.401579521534057,24.92836676217765,39.541547277936964,90.54441260744986,93.40974212034384,89.65517241379311,62.35632183908046,42.12034383954155,47.277936962750715,55.587392550143264,8.965970095181635,0,98.54415187977199,0.0,26.911696240456024,54.80286586450162,55.099023469599814,14.828080229226362,92.12034383954153,43.68259970905967,0.0,30.98607711668518,45.628349383676934,89.39828080229226,9.169054441260744,58.448478585102194,44.76865067773098,35.53565533607954,93.80236337187242,63.53797131559081,True,0.0,30.37249283667622,17.118041021347906,54.98918759666392,38.56612848880239,False,70.66246747686328,0.0,30.37249283667622,54.802363371872424,47.06003399757675,False,77.38918759666392,90.54441260744986,54.75444880442926,False,13.792364551377599,38.64234043747891,51.63194840003292,58.13838857666326,6.506440176630342,56.31658532720676,Wave 3-5 / breakout,54.75444880442926,29.65616045845272,5.0,134.4397424103036,0.03719138336891662,2.005730659025788,95.41547277936962,41.39185077782531,False,RSI breakout inflection,28,314,False,False,25.4836,,,,
Financials,COLB,Columbia Banking Systems Inc,8580494448.24,XNAS,Banks - Regional,STATE COMMERCIAL BANKS,0.6667000000000001,3.392401320878498,-1.590214067278295,41.32630654369785,4.511253273227522,6.158756666487131,11.54793545220163,0.7847967393703059,,8.771723,11.639216,1.1212693,,4.99,,,,,7.830001550085971,Quality / Low-Vol Uptrend,Financials / Credit,Financials / Credit,20.860223786196112,"Financials / Credit, Macro Rates / Inflation",7.566927710843372,5.335515548281511,8.022826451829479,17.18863801893662,12.478154491436566,14.153955303299037,1782504000000,2026-06-26 16:00:00-04:00,32.18,1782432000000,2026-06-25 20:00:00-04:00,32.18,32.18,4h_close,66.38083324704826,68.2388801268017,60.786635354874626,57.45050753060077,54.04612885316676,36.79864448170924,-1.858046879753445,4.730917091211647,-6.588963970965092,0,,,50.0,82.48407643312102,83.65019011406844,89.52095808383234,50.0,69.09669133796537,6.456307556617258,14.183958770419547,-1.566518895212221,-3.0046792485170712,20.05730659025788,35.24355300859599,76.21776504297995,77.93696275071633,69.82758620689656,63.793103448275865,32.664756446991404,82.6647564469914,82.6647564469914,40.61686921582189,0,96.29463422327953,0.0,31.41073155344094,59.75180470878503,56.15603406157324,50.816618911174785,76.10315186246419,22.843250284740748,0.0,23.510065853545598,42.6564485570019,24.92836676217765,35.816618911174785,43.92408353178901,33.6203831909749,49.66153304881252,74.85750025885523,54.28107263589931,False,0.0,30.37249283667622,28.322422258592447,34.78133360944557,40.65779692793406,False,67.22973026380794,0.0,30.37249283667622,35.857500258855225,54.67271419985993,False,57.18133360944557,76.21776504297995,50.91358666158568,False,16.3073158903205,45.705386122838014,51.80292537218067,53.92238801931781,2.1194626471371407,49.32893847811941,Mixed / transition,54.67271419985993,35.33906399235912,5.0,41.32630654369785,0.12098831030818279,16.6189111747851,82.23495702005731,44.460187314745625,False,relative strength pullback,53,315,False,False,32.18,,,,
Real Estate,BRX,BRIXMOR PROPERTY GROUP INC.,9441362705.09,XNYS,REIT - Retail,REAL ESTATE INVESTMENT TRUSTS,0.6000000000000001,6.09085094951363,-1.0670731707316916,31.616305009125934,2.438320588659648,4.429510897276634,13.16584552065141,0.9482520292301978,,27.965391,21.629372,3.1251893,,3.91,,,,,7.503739518544918,Quality / Low-Vol Uptrend,AI Infrastructure,Housing / Real Estate,8.284871627542579,"Housing / Real Estate, AI Infrastructure, Consumer / Retail",7.559759036144578,4.982206405693956,4.9482535575679165,13.303072625698341,24.329501915708818,25.0,1782504000000,2026-06-26 16:00:00-04:00,32.45,1782432000000,2026-06-25 20:00:00-04:00,32.45,32.45,4h_close,69.04569865136085,62.338085663492215,60.86247081472635,57.62766428982878,39.530672855588065,36.763282132216844,6.707612987868636,7.60247093596805,-0.8948579480994141,0,,,50.0,17.197452229299362,50.57034220532319,37.125748502994014,50.0,39.95377666357242,2.068686341081216,9.551918433056073,-2.8795672164867003,-3.751154192642268,47.85100286532951,77.07736389684814,73.63896848137536,68.48137535816619,63.50574712643678,79.59770114942529,51.289398280802295,57.87965616045845,44.98567335243553,35.61427559859039,0,96.73511971479951,0.0,30.52976057040098,58.782736627441075,60.09087094136757,58.65329512893983,71.23209169054441,14.04919445050919,5.533780714991624,50.3892832805532,46.00637050142127,59.88538681948424,49.8567335243553,37.794893101870045,49.14185057224938,41.77350939435607,66.86290404591745,56.7904716379293,False,0.0,30.37249283667622,30.088967971530217,26.25376431564527,43.46654833893112,False,65.64900701511709,0.0,30.37249283667622,27.862904045917446,50.956712504576856,False,48.653764315645276,73.63896848137536,54.14399697185732,False,27.69760735308959,46.2318746447192,51.15159976709031,56.41399564711395,5.2623958800236394,54.94052480070733,Wave 3-5 / breakout,54.14399697185732,38.825214899713465,5.0,31.616305009125934,0.15814624759461196,26.074498567335244,75.93123209169055,46.56501212066582,False,RSI breakout inflection,36,316,False,False,32.45,,,,
Communication Services,WBD,"Warner Bros. Discovery, Inc. Series A Common Stock",65686981592.4,XNAS,Entertainment,CABLE & OTHER PAY TELEVISION SERVICES,0.2,2.43146729699145,-9.833333333333327,151.62790697674419,1.5095628912386472,0.7146220820807514,7.171209809885193,1.4739279851855642,,,,1.82766,216.92,,,,,,6.009929327577538,Neutral / Transition,AI Infrastructure,Cloud Software,6.142893947306911,"Cloud Software, AI Infrastructure",6.31652610441767,2.820121951219523,-0.07407407407407085,-0.881704628949298,-6.156521739130438,-5.366538056822168,1782475200000,2026-06-26 08:00:00-04:00,27.05,1782417600000,2026-06-25 16:00:00-04:00,26.98,27.05,4h_close,54.89072793169611,62.26426166757868,58.93449271886007,54.6547261945862,42.227384044387726,37.29238423188866,-7.373533735882567,6.678959207730318,-14.052492943612886,0,,,50.0,50.0,50.0,62.874251497005986,0.3787878787878788,49.450077118490285,-9.397303727200622,-3.067321736821138,-9.323229653126551,-2.18561710787184,3.7249283667621778,15.18624641833811,57.87965616045845,49.570200573065904,35.632183908045974,35.3448275862069,89.68481375358166,7.163323782234957,10.02865329512894,24.271893422916044,0,93.90978707060039,0.0,36.180425858799225,64.99846844467915,38.73781997911323,84.69914040114615,56.01719197707737,60.76059782540283,0.0,23.47558955699658,34.384874332823934,9.455587392550143,7.736389684813753,70.35132575709895,24.793287237633947,31.774783438288477,90.67218379508833,44.45509518519636,False,0.0,30.37249283667622,40.89939024390239,71.54967061857243,54.07193289316652,False,39.784787405724074,0.0,30.37249283667622,70.32781620491167,45.69593115568827,False,93.94967061857244,57.87965616045845,53.670103153140076,False,16.384656701570062,59.33687828515766,41.72936746631126,58.818691656052366,0.5181866291052941,55.19178602900817,Mixed / transition,54.07193289316652,26.552053486150907,9.833333333333327,151.62790697674419,0.06485173824130876,5.157593123209169,52.43553008595988,34.71791767784228,False,momentum pullback / wave 2-4,23,317,False,False,27.05,,,,
